game_id,season,game_type,week,gameday,away_team,away_score,home_team,home_score,home_win,home_completions_ewma,home_passing_yards_ewma,home_passing_tds_ewma,home_rushing_yards_ewma,home_sacks_suffered_ewma,home_rushing_tds_ewma,home_completion_pct_ewma,home_turnovers_offense_ewma,home_turnovers_defense_ewma,home_turnover_margin_ewma,home_def_tackles_for_loss_ewma,home_penalty_yards_ewma,home_fg_pct_ewma,home_pat_pct_ewma,away_completions_ewma,away_passing_yards_ewma,away_passing_tds_ewma,away_rushing_yards_ewma,away_sacks_suffered_ewma,away_rushing_tds_ewma,away_completion_pct_ewma,away_turnovers_offense_ewma,away_turnovers_defense_ewma,away_turnover_margin_ewma,away_def_tackles_for_loss_ewma,away_penalty_yards_ewma,away_fg_pct_ewma,away_pat_pct_ewma
2024_11_JAX_DET,2024,REG,11,2024-11-17,JAX,6.0,DET,52.0,1,20.992140287999998,303.277526528,2.855051776,155.648986624,0.8888094719999999,2.016746496,0.738911808176885,1.2865520639999999,1.388608,0.10205593599999987,4.37055744,49.04017408,1.0,0.9962675200000001,16.8302716928,162.2834798592,0.35933276159999994,63.3467826176,1.6978699264000001,0.7654824959999998,0.6084591145054908,1.6998163456000002,0.981504,-0.7183123456,4.0520936448,34.0389336064,0.9978186805194806,1.0
2024_11_LV_MIA,2024,REG,11,2024-11-17,LV,19.0,MIA,34.0,1,24.241643008,241.53424588800002,1.88303616,103.501199872,2.095571456,1.016644096,0.7521880425596247,0.797601792,0.82505728,0.027455488000000007,4.747343872,30.730239488,0.957346048,1.0,25.4114688,237.351922176,1.45013504,64.57409894399999,3.5827722239999997,0.378184704,0.6731030147839011,1.685243392,0.547620864,-1.137622528,5.910341632,49.76555776,0.9786364631578947,1.0
2024_11_LA_NE,2024,REG,11,2024-11-17,LA,28.0,NE,22.0,0,23.708455424,228.8877530112,1.3962205184,120.530398208,2.5865745408,0.431940096,0.6770902106737624,1.6367267840000002,0.5071718399999999,-1.1295549440000001,4.4356568064,46.7065632768,0.9139540884210526,0.8,23.290475519999998,282.708829696,2.285979136,93.27703808,1.248479232,0.19263743999999994,0.662052212615136,0.8785689600000001,1.412701696,0.5341327360000001,6.767519232,61.78466304,0.46378725761772854,0.9503379501385042
2024_11_CLE_NO,2024,REG,11,2024-11-17,CLE,14.0,NO,35.0,1,20.2086704128,256.8827144192,1.5771892736,159.44227840000002,1.489216,1.4369138688000003,0.6683250406691019,1.0376013824,0.5512897536,-0.48631162880000006,5.1427205119999995,62.911927808,0.9520000000000001,0.9865589362880887,27.206218751999998,307.955629568,1.640638976,76.218213888,3.969997824,0.10319616,0.6206058361269965,1.129116672,0.43110400000000004,-0.698012672,6.705907711999999,36.200075264,0.36944256,0.840448
2024_11_IND_NYJ,2024,REG,11,2024-11-17,IND,28.0,NYJ,27.0,0,21.8551438336,194.70548715520002,1.58976512,89.10009118720001,2.5790721024,0.55503616,0.6860878477833119,0.5980618752,0.23005347839999996,-0.3680083968,5.927843123200001,37.798350848,0.8463807999999999,0.9431578947368421,19.6480934912,240.5921097728,1.1231143936,105.37652592639999,2.7438872576,1.0003484672,0.6263244437172932,1.9539831807999999,0.831203328,-1.1227798528,5.5298469888,38.450578432,0.9404587789473684,1.0
2024_11_BAL_PIT,2024,REG,11,2024-11-17,BAL,16.0,PIT,18.0,1,18.994993664,214.74822246399998,1.135586304,137.551156736,3.3618688000000003,0.61684224,0.6025968511954936,1.07252224,0.8644403199999999,-0.20808192000000006,5.335767552,46.503370751999995,0.9950888421052633,1.0,19.159032831999998,254.4249086976,2.36894464,130.35346647039998,1.4130566143999999,1.1478983680000001,0.6448024610545411,1.3228815360000001,0.676420096,-0.64646144,5.353125068800001,71.89234995199999,0.5754147516158817,0.9400000000000001
2024_11_MIN_TEN,2024,REG,11,2024-11-17,MIN,23.0,TEN,13.0,0,18.52867328,239.17689088,1.37653504,97.03799808000001,4.2312688640000005,0.17162495999999997,0.6250762720915137,1.120308736,0.549504,-0.570804736,6.077217792000001,76.02431487999999,0.88,1.0,21.967534592,252.70027776,1.59100928,113.45819392,2.326042112,0.511684096,0.672420982357432,1.73696512,1.3276303360000001,-0.409334784,7.668994048,41.72420864,0.856,0.8245614035087719
2024_11_ATL_DEN,2024,REG,11,2024-11-17,ATL,6.0,DEN,38.0,1,24.267166105599998,257.0297915392,2.59393024,107.40163430400001,1.767150592,0.6282259456,0.7455910511063212,0.47496591360000007,0.6415522816,0.16658636800000004,6.2479877120000005,46.781576601599994,0.7526332631578947,1.0,21.460879769599998,243.4235546624,0.9560208384,107.22890885119999,3.0517282816,0.775870464,0.6726890472232835,1.0192955392,0.2569549823999999,-0.7623405568,3.8813877247999997,47.0858235904,0.628282947368421,1.0
2024_11_SEA_SF,2024,REG,11,2024-11-17,SEA,20.0,SF,17.0,0,20.890768896,238.000937472,1.269597184,134.612185088,2.057011712,0.958176256,0.6943579187912007,0.795808768,1.2777610240000001,0.481952256,3.828630016,52.3938048,0.87440128,0.9136,23.53512448,266.492347904,1.0224,88.03772416,3.909858304,1.1874959360000001,0.7068198538298945,1.468581376,1.131033088,-0.33754828800000003,3.846255616,53.832521215999996,0.9544353684210526,0.92
2024_11_KC_BUF,2024,REG,11,2024-11-17,KC,21.0,BUF,30.0,1,24.114020352,261.9558350848,1.2323485696,115.9236780032,0.8887959552,2.05103616,0.6470576460971055,1.1276440576,1.7380155392,0.6103714816,4.6130294784,42.282392064,0.9768337408,0.816512256,25.817357312000002,236.00881408,2.109371904,88.727635968,2.67786752,0.5387857919999999,0.6962288546887802,1.243939328,0.59782144,-0.646117888,4.029310464,40.649688576,0.9658947368421053,0.99440128
2024_11_CIN_LAC,2024,REG,11,2024-11-17,CIN,27.0,LAC,34.0,1,17.253605888,255.670984704,1.585278464,133.159165952,2.28214016,1.70230016,0.6108456760116641,0.46527692800000003,0.6507648,0.18548787199999994,5.888459264,41.08362752,0.8466688,0.9231585684210527,28.0837209088,331.4561847296,3.2140044288,90.77186600959999,2.5299932160000003,0.4237679616,0.6167139004653915,0.6278415359999999,0.16009021439999996,-0.4677513216,4.3671129088,42.1922625536,0.5842869894736842,0.9979844608
2024_11_HOU_DAL,2024,REG,11,2024-11-18,HOU,34.0,DAL,10.0,0,27.205710336,250.48891648000003,0.9995238399999999,83.133097984,3.6970112,0.10767513599999998,0.6052737851506214,2.149946368,0.685536256,-1.464410112,3.372053504,53.958173184,0.7834112,1.0,19.8953086976,235.6041365504,0.4836120576,123.1264171008,3.0652973056,1.8721944576,0.5950661950206582,1.1962968064000001,2.1655942144,0.9692974080000001,5.5810046976,53.555767296,0.8509135360000001,1.0
2024_12_PIT_CLE,2024,REG,12,2024-11-21,PIT,19.0,CLE,24.0,1,23.523731251199997,272.3733777408,0.9843833855999999,79.73092833279999,2.7819986944,1.2619176960000003,0.6390301683428645,1.8774700032000002,0.2586624,-1.6188076032,8.4235446272,40.9200451584,0.621665536,0.9244227368421052,19.7969961984,236.84893347839997,1.0813517824,130.5306940416,3.61712128,0.770105344,0.6512132831310893,1.043513344,0.9186641919999999,-0.12484915200000003,3.6014605312,43.5020224512,0.8637199719298246,1.0
2024_12_KC_CAR,2024,REG,12,2024-11-24,KC,30.0,CAR,27.0,0,18.876578304,200.4445924352,1.061558272,110.6409668608,1.5808151552,1.0224649216,0.6145113563680004,0.8120435712,0.7419469824000001,-0.07009658879999994,6.078903296,61.533252608000005,0.9848519480519481,1.0,26.290414387200002,249.205288448,2.4656231424,119.23658158079999,3.606720512,0.32327147519999994,0.70962920470516,0.7463635968,0.358692864,-0.38767073280000003,3.2175862783999998,60.7898131456,0.9838448753462603,0.996640768
2024_12_MIN_CHI,2024,REG,12,2024-11-24,MIN,30.0,CHI,27.0,0,24.7212732416,252.4232571904,0.986375168,110.9061255168,4.10267136,1.0971971584,0.6449963403256251,0.1111615488,0.8704940032,0.7593324544000001,4.2945400832,56.414085631999995,0.7413203087719298,0.992425974025974,22.3805207552,289.220166656,1.754605568,117.674916352,2.5956252672,0.7070104576,0.6663097322716021,1.442179072,0.7965782016,-0.6456008704,7.8013964288,43.034525183999996,0.9136,0.8947368421052632
2024_12_TEN_HOU,2024,REG,12,2024-11-24,TEN,32.0,HOU,27.0,0,19.93718521856,240.16248193024,1.09016723456,89.87585026048,3.4391783833600003,1.12331667456,0.5994639594366373,1.5177780838400001,1.6993565286399999,0.18157844480000002,8.548602818560001,64.5334603776,0.7772147882666667,1.0,18.317203968,254.706134528,1.625921024,111.02279884800001,5.7387613184,0.502974976,0.6630457632549082,1.4721852415999999,1.5297024000000001,0.05751715840000001,7.2463306752,59.614588927999996,0.928,1.0
2024_12_DET_IND,2024,REG,12,2024-11-24,DET,24.0,IND,6.0,0,16.188856094720002,213.15526586368,0.67386863616,101.62591555584,1.64633235456,0.60020908032,0.5329375233732331,1.1723899084799998,0.49872199679999996,-0.67366791168,6.11790819328,53.070347059199996,0.9642752673684211,1.0,22.995284172799998,289.56651591680003,1.7130310655999998,148.1893919744,1.7332856832,2.4100478976,0.7322359737950199,0.7719312383999999,0.8331648,0.061233561599999924,3.0223344639999996,47.424104448,1.0,0.997760512
2024_12_NE_MIA,2024,REG,12,2024-11-24,NE,15.0,MIA,34.0,1,26.1449858048,271.7205475328,2.729821696,88.1007199232,2.0573428736,0.6099864576,0.7413128255357748,0.8785610752,0.895034368,0.016473292800000004,5.2484063232,25.238143692799998,0.9744076288,1.0,23.0250732544,226.13265180672002,1.23773231104,106.71823892479999,3.15194472448,0.2591640576,0.6378330737726785,1.7820360704,0.30430310399999994,-1.4777329664,4.661394083839999,58.02393796608,0.5483724530526316,0.88
2024_12_TB_NYG,2024,REG,12,2024-11-24,TB,30.0,NYG,7.0,0,21.7118949376,193.4555977728,0.3468238848,120.57899622400001,3.3054137344,1.1522535424,0.660939675967201,1.5206066176000002,0.11577323519999998,-1.4048333824,3.9224991744000004,37.331400192,0.7334265263157894,0.9784738209159263,23.8342981632,242.87467530240002,1.1804540927999998,132.5882847232,1.0689125376,2.1244739584000003,0.7305829128336353,0.8923224064,0.08893255679999998,-0.8033898496,5.7350175744000005,40.9789085696,0.97408,0.89720064
2024_12_DAL_WAS,2024,REG,12,2024-11-24,DAL,34.0,WAS,26.0,0,21.727216291839998,237.91462227968,1.3901508608,123.48408414208,3.0037748531200004,1.2729473228800001,0.645385577986772,1.4691133440000002,0.5647104,-0.9044029440000001,4.83812376576,52.86229911552,0.8480050961066666,0.6,25.9234262016,249.09334988800003,1.399714304,86.2798587904,2.61820672,0.06460508159999999,0.6631642710903728,1.6899678208,1.2113217536,-0.4786460671999999,4.0232321024,40.3749039104,0.67004672,1.0
2024_12_DEN_LV,2024,REG,12,2024-11-24,DEN,29.0,LV,19.0,0,27.646881280000002,273.6111533056,1.270081024,66.34445936639999,4.1496633344,0.2269108224,0.6378240730212841,1.8111460352,0.32857251839999996,-1.4825735168,6.7462049792,47.459334656,0.9871818778947368,1.0,24.56029966336,263.41787492352,2.356358144,89.6409805824,1.4602903552,0.37693556736,0.6854498687590308,0.28497954816000004,0.78493136896,0.49995182080000006,5.3487926272,51.26894596096,0.8515799578947368,1.0
2024_12_SF_GB,2024,REG,12,2024-11-24,SF,10.0,GB,38.0,1,15.992407552,220.3116556288,1.5112933376,144.0337196032,1.3626908672,2.0282274816,0.6396165350172973,0.678713856,0.6137853952,-0.06492846079999999,3.7130462208,40.095368089599994,0.9051514947368421,1.0,19.3344613376,222.40056248320002,1.1617583104,98.36731105279999,2.0342070272,0.5749057536,0.65109750989541,1.6774852608000002,0.7666566144000001,-0.9108286464000002,4.2971780096,62.23628288,0.924640768,0.94816
2024_12_ARI_SEA,2024,REG,12,2024-11-24,ARI,6.0,SEA,16.0,1,22.921074688,261.4954087424,1.01344,78.82263449599999,4.3459149824,0.7124975616000001,0.7079628800398722,1.2811488255999999,1.0786198528,-0.2025289728,4.3077533696,52.6995127296,0.9726612210526315,0.752,21.2787876864,249.3856014336,0.5504621568,112.1670596608,2.7703881728,1.330177536,0.7162294076063956,0.879808,0.486344704,-0.39346329599999996,6.1092758528,48.0837172224,0.8605277192982456,1.0
2024_12_PHI_LA,2024,REG,12,2024-11-24,PHI,37.0,LA,20.0,0,23.574285312,266.8252978176,2.1715874816,92.766222848,2.7490875392,0.515582464,0.6638979942357482,0.927141376,0.8476210176,-0.07952035839999996,5.6605115392,52.270797824,0.2782723545706371,0.9702027700831025,16.084314931199998,201.304254464,1.0083905536,250.6442344448,2.1435652096,2.6703906816000003,0.6826397813592634,0.4212052992,0.6326025216,0.2113972224,6.7099498496,50.6332662784,0.8143982271468144,0.92
2024_12_BAL_LAC,2024,REG,12,2024-11-25,BAL,30.0,LAC,23.0,0,18.7521635328,240.6025908224,0.9511670783999999,113.0954995712,2.969284096,1.821380096,0.5998407389403317,0.2791661568,0.39045888,0.11129272319999996,5.1330755584,49.450176512,0.90800128,0.9538951410526316,17.895419699199998,223.45494521856,2.221366784,163.01207988224,1.24783396864,1.4887390208,0.6777905675418155,0.7937289216000001,0.4058520576,-0.38787686400000004,5.61187504128,83.9354099712,0.7452488509695291,0.9640000000000001
2024_13_CHI_DET,2024,REG,13,2024-11-28,CHI,20.0,DET,23.0,1,22.19717050368,262.13990955008,1.82781863936,166.51363518464,1.83997140992,1.4460287385600001,0.6864004078064238,0.86315874304,1.29989888,0.43674013695999997,4.6134006784,60.0544626688,0.9,0.9986563072,22.83276394496,253.85395431423999,1.7918251008000001,97.74367531008001,4.461602816,0.65831829504,0.5921260093235802,0.06669692928,0.52229640192,0.45559947264,3.37672404992,65.0484513792,0.7413203087719298,0.9954555844155843
2024_13_NYG_DAL,2024,REG,13,2024-11-28,NYG,20.0,DAL,27.0,1,23.95405572096,227.45600993280001,1.2398285824,100.56791527424001,1.570924032,0.43876304896,0.631231895987557,1.01398069248,1.52679305216,0.51281235968,4.4139392614399995,43.42494234624,0.802028032,1.0,21.42713696256,187.27335866368,0.20809433087999998,118.74739773440001,4.38324824064,1.49135212544,0.6590638055803206,1.71236397056,0.06946394111999998,-1.64290002944,3.5534995046400004,61.5988401152,0.8737283545706371,0.9870842925495558
2024_13_MIA_GB,2024,REG,13,2024-11-28,MIA,17.0,GB,30.0,1,17.9954445312,241.78699337728,1.70677600256,132.02023176192,0.8176145203199999,1.61693648896,0.6837699210103784,0.4072283136,0.36827123712,-0.03895707647999999,5.82782773248,41.657220853759995,0.9430908968421052,1.0,30.48699148288,309.03232851968,2.4378930176,68.46043195392001,3.23440572416,0.36599187456,0.7665268257562475,0.52713664512,0.9370206208,0.40988397568,4.34904379392,45.14288621568,0.98464457728,1.0
2024_13_LV_KC,2024,REG,13,2024-11-29,LV,17.0,KC,19.0,1,26.17424863232,271.9231730688,1.87937388544,96.74194894848,4.1640323072,0.19396288511999996,0.6518644793448352,0.44781815808,0.2152157184,-0.23260243968,4.33055176704,52.47388788736,0.9103069252077562,0.9979844608,25.788128768000004,300.16669198336,1.5620486144,86.20667561984,3.6897980006399997,0.13614649344,0.6455515866699133,1.48668762112,0.19714351103999997,-1.28954411008,6.047722987519999,68.8756007936,0.6923091267368421,1.0
2024_13_LAC_ATL,2024,REG,13,2024-12-01,LAC,17.0,ATL,13.0,0,22.47652786176,244.05413279744,0.57361250304,110.73734531072,2.23103696896,0.8655222784000001,0.6497672744878162,2.2115773235200002,0.15417298943999994,-2.05740433408,4.3288326348799995,32.25149415424,0.6436364350877193,1.0,18.051298119680002,204.36155449344,0.5707002470399999,90.25729974272,3.7815704576,1.0928280576,0.6432377766975325,0.56749969408,1.8342753280000001,1.2667756339200003,5.07984533504,42.8701059072,0.944800768,0.9538951410526316
2024_13_PIT_CIN,2024,REG,13,2024-12-01,PIT,44.0,CIN,38.0,0,28.05023254528,322.47371083776,3.12840265728,91.66311960575999,3.1179959296,0.6542607769600001,0.664765182384498,1.5767049216000002,0.49605412864,-1.08065079296,4.22026774528,65.71535753216001,0.7505721936842105,0.99879067648,23.47819771904,307.70936008704,1.8488110694400002,122.31841642495999,2.970272768,0.8620632064,0.6959911277733904,1.0261080063999999,1.3511985152,0.3250905088,4.56087631872,67.30121347072,0.8182319831578948,1.0
2024_13_HOU_JAX,2024,REG,13,2024-12-01,HOU,23.0,JAX,20.0,0,19.698163015680002,207.77008791552,1.01559965696,76.80806957056001,1.01872195584,0.4592894975999999,0.5936468972747231,1.4198898073600001,0.5889024,-0.83098740736,4.43125618688,32.42336016384,0.865357874978355,1.0,20.762311131136,240.897489158144,1.054100340736,97.125510156288,2.863507030016,1.073990004736,0.6185019050737471,0.9106668503040001,1.4196139171839999,0.50894706688,6.329161691136001,44.720076226559996,0.86632887296,1.0
2024_13_ARI_MIN,2024,REG,13,2024-12-01,ARI,22.0,MIN,23.0,1,21.82831245312,267.5320999936,1.8527633408,97.8049498112,3.55737516032,0.42420627456,0.6707535812984451,1.2653074432,1.27794692096,0.012639477760000021,6.68083785728,48.2207151104,0.84816,0.9368421052631579,25.16727261184,253.63136086016,0.73027729408,128.90023579648,2.06223290368,0.7981065216000001,0.7052932001193929,1.3278848,0.2918068224,-1.0360779776,6.06556551168,67.25023033344,0.8496499649122807,1.0
2024_13_IND_NE,2024,REG,13,2024-12-01,IND,25.0,NE,24.0,0,23.41504395264,230.879591084032,1.142639386624,144.03094335487998,3.491166834688,0.55549843456,0.7026998442636071,1.46922164224,0.9825818624,-0.48663977984,4.396836450304,70.014362779648,0.569023471831579,0.928,14.513313656832002,171.493159518208,1.204321181696,118.575549333504,0.9877994127359999,0.760125448192,0.5197625140239398,1.5034339450879999,0.69923319808,-0.8042007470079999,5.670744915968,37.84220823552,0.9785651604210527,1.0
2024_13_SEA_NYJ,2024,REG,13,2024-12-01,SEA,26.0,NYJ,21.0,0,21.51308630016,190.82329229312,1.753859072,89.06005471232001,2.34744326144,0.333021696,0.6270373240546026,1.15883712512,0.13803208703999997,-1.02080503808,6.35670587392,55.8790105088,0.8463807999999999,0.7658947368421053,21.7526448128,239.29724524544,1.0080639999999998,80.8935806976,3.8075489894400003,0.8274985369600001,0.6828422441529556,0.7686892953599999,1.04717191168,0.27848261632000004,4.18465202176,51.61970763776,0.9835967326315789,0.7178666666666667
2024_13_TEN_WAS,2024,REG,13,2024-12-01,TEN,19.0,WAS,42.0,1,23.036329775103997,225.148773367808,2.03409051648,180.890450485248,2.602264911872,1.9637683937280002,0.7205646801253965,1.2814680064000001,0.33882623999999995,-0.9426417664000001,4.102874259456,57.717379469312,0.5088030576639999,0.76,18.1903223808,237.6236807168,1.7755526144,80.6136793088,4.24325679104,0.30178498559999994,0.5924220525475394,1.2833111449599999,1.3178214400000001,0.03451029504000001,5.54779840512,72.9687533568,0.9568,1.0
2024_13_TB_CAR,2024,REG,13,2024-12-01,TB,26.0,CAR,23.0,0,21.7259469824,239.46675546112002,1.0369349632,97.58458011648,1.34848909312,1.01347895296,0.5947937703425393,0.88722614272,1.2451681894400002,0.3579420467200001,6.8473419776,61.719951564800006,0.8309111688311688,1.0,23.10057889792,241.72480518144002,1.1082724556799999,173.95297083392,2.24134752256,1.6746843750400002,0.6971732771119459,1.3353934438400001,0.053359534079999986,-1.28203390976,4.24101054464,46.18734514176,0.904448,0.938320384
2024_13_LA_NO,2024,REG,13,2024-12-01,LA,21.0,NO,14.0,0,21.725202247680002,227.72962865152,1.34631356416,152.86536704000002,0.8935296,0.8621483212800002,0.6604544838609206,0.62256082944,0.33077385216,-0.29178697728,3.8856323071999994,52.9471566848,0.8018245614035087,0.9865589362880887,19.744571187200002,233.29517869056,2.10295248896,118.0597337088,2.44945252352,0.7093494784,0.6316721298747823,0.5562848256,0.5085726105599999,-0.04771221503999998,4.59630692352,43.3624786944,0.2782723545706371,0.9821216620498615
2024_13_PHI_BAL,2024,REG,13,2024-12-01,PHI,24.0,BAL,19.0,0,19.93725181952,228.872967131136,2.1328200704,164.207247929344,1.948700381184,0.8932434124799999,0.6622298960806449,0.47623735296,0.64351123456,0.1672738816,5.367125024768,58.36124598272,0.6471493105817174,0.7784000000000001,14.050588958719999,167.9825526784,1.00503433216,206.38654066688,2.08613912576,2.40223440896,0.6411628161839791,0.25272317952,0.37956151295999996,0.12683833344,6.02596990976,52.37995976704,0.8886389362880887,0.9520000000000001
2024_13_SF_BUF,2024,REG,13,2024-12-01,SF,10.0,BUF,35.0,1,20.068412211200002,217.97350105088,1.53940914176,157.55420680192,0.53327757312,2.430621696,0.6993456987693744,0.67658643456,1.04280932352,0.36622288896,4.76781768704,39.3694352384,0.58610024448,0.8899073536,16.00067680256,171.04033748992,0.69705498624,120.22038663168,2.02052421632,0.74494345216,0.6351029503816905,1.8064911564800001,0.45999396864000003,-1.34649718784,3.7783068057599998,41.341769727999996,0.6881177941333333,0.968896
2024_13_CLE_DEN,2024,REG,13,2024-12-02,CLE,32.0,DEN,41.0,1,21.936179798016,275.650724954112,1.8138148864,96.18458834944,0.87617421312,1.026161340416,0.6169842069697041,0.970987728896,1.6709588213760003,0.69997109248,4.00927557632,53.561367576576,0.9109479747368421,1.0,27.71423875072,362.22402664448,2.19063003136,78.63855699967999,2.86919921664,0.7571506176000001,0.6179008596264084,2.32648200192,0.9551974400000001,-1.37128456192,6.65412677632,42.95202709504,0.5729993216,0.9546536421052632
2024_14_GB_DET,2024,REG,14,2024-12-05,GB,31.0,DET,34.0,1,26.118302302208,270.483945730048,2.296691183616,144.308181110784,1.503982845952,1.267617243136,0.7240353666350738,0.917895245824,0.779939328,-0.13795591782400005,3.56804040704,58.43267760128,0.9400000000000001,0.99919378432,15.59726671872,227.472196026368,1.424065601536,118.812139057152,0.890568712192,2.170161893376,0.650261952606227,0.6443369881600001,0.620962742272,-0.023374245887999995,5.096696639488,48.594332512255995,0.9658545381052631,1.0
2024_14_NYJ_MIA,2024,REG,14,2024-12-08,NYJ,26.0,MIA,32.0,1,31.492194889728,317.819397111808,2.26273581056,58.676259172352005,1.940643434496,0.619595124736,0.7407671592835358,0.316281987072,0.56221237248,0.245930385408,4.609426276352,46.685731729408,0.990786746368,0.47368421052631576,23.707851780096,250.093975375872,1.4523154432,86.636032827392,2.6084659568640003,0.5998130176,0.6531454713558384,0.695302275072,0.08281925222399998,-0.6124830228479999,5.414023524352,66.72740630528,0.9272330105263158,0.8595368421052632
2024_14_ATL_MIN,2024,REG,14,2024-12-08,ATL,21.0,MIN,42.0,1,21.896987471872,299.31925999616,3.1116580044799997,104.68296988672,3.734425096192,0.654523764736,0.7167378630647813,0.75918446592,1.566768152576,0.8075836866560001,5.608502714368,42.93242906624,0.508896,0.9621052631578948,22.685916717056003,284.032479678464,0.34416750182399997,129.642407186432,1.7386221813759999,1.3193133670400001,0.6385090133413384,2.126946394112,0.09250379366399995,-2.034442600448,5.797299580928,70.150896492544,0.7861818610526315,1.0
2024_14_NO_NYG,2024,REG,14,2024-12-08,NO,14.0,NYG,11.0,0,21.256282177536,203.164015198208,0.12485659852799999,116.04843864064001,3.4299489443840003,1.294811275264,0.5668668547767638,1.427418382336,0.441678364672,-0.985740017664,7.332099702784,81.75930406912,0.7242370127423823,0.9870842925495558,21.035121348608,224.237777190912,1.2077881384959999,128.519220224,1.33611776,0.9172889927680001,0.6543372064455846,0.773536497664,0.598464311296,-0.175072186368,3.1313793843199997,47.76829401088,0.4810947368421052,0.9936331803469894
2024_14_CAR_PHI,2024,REG,14,2024-12-08,CAR,16.0,PHI,22.0,1,14.030353375232,143.98953160704,1.4030205992959999,207.431924400128,2.851683475456,1.841340645376,0.6513643563770541,0.151633907712,0.627736907776,0.476103000064,6.015581945856,47.427975860223995,0.5331833617728532,0.9712000000000001,20.63556818944,220.080053276672,1.02216097792,105.750748069888,1.209093455872,1.008087371776,0.5804056739702295,0.932335685632,0.7471009136640001,-0.18523477196799998,5.30840518656,54.23197093888,0.8985467012987013,0.8
2024_14_CLE_PIT,2024,REG,14,2024-12-08,CLE,14.0,PIT,27.0,1,20.086918631424,247.825616052224,1.9092866416640002,121.39104985497599,2.1821636608,0.91723792384,0.648363907433265,1.01566480384,1.61071910912,0.59505430528,5.536525791232,64.780728082432,0.8909391898947369,1.0,26.228543250432,302.134415986688,2.114378018816,88.78313419980799,2.921519529984,0.45429037056000005,0.6048868572392596,2.195889201152,0.973118464,-1.222770737152,6.392476065792001,58.171216257024,0.34379959296,0.9727921852631579
2024_14_LV_TB,2024,REG,14,2024-12-08,LV,13.0,TB,28.0,1,21.060347338752,263.034883108864,1.864963473408,165.171782500352,2.944808513536,1.4048106250240002,0.666579828336133,2.001236066304,0.832015720448,-1.169220345856,3.344606326784,40.112407085056,0.904448,0.9629922303999999,24.672877260800004,262.100015190016,0.93722916864,88.12400537190399,3.013878800384,0.48168789606400003,0.6359796006505967,1.692012572672,0.918286106624,-0.773726466048,5.628633792512,53.72536047616,0.8153854760421052,1.0
2024_14_JAX_TEN,2024,REG,14,2024-12-08,JAX,10.0,TEN,6.0,0,18.514193428480002,209.77420843008,1.06533156864,98.76820758528001,3.345954074624,0.18107099135999996,0.5929532315285236,0.7699866869759999,1.590692864,0.8207061770240001,5.3286790430719995,53.781252014079996,0.97408,1.0,21.018897809408003,212.662052749312,0.6093597941760001,74.484841742336,1.011233173504,0.6755736985599999,0.652962331913221,1.651933884416,0.35334144,-1.298592444416,4.258753712128,35.054016098304004,0.9192147249870131,1.0
2024_14_SEA_ARI,2024,REG,14,2024-12-08,SEA,30.0,ARI,18.0,0,25.100363567104,255.778816516096,1.238166376448,125.740141477888,2.037339742208,0.47886391296,0.6863338148084779,1.59673088,0.17508409344,-1.42164678656,5.239339307008,59.950138200064,0.7097899789473684,1.0,22.65158688768,236.778347147264,1.0048384,118.93614841856001,2.284529393664,1.296499122176,0.7297053464917734,0.46121357721599987,1.428303147008,0.9670895697920001,4.510791213056,55.771824582656,0.9901580395789473,0.83072
2024_14_BUF_LA,2024,REG,14,2024-12-08,BUF,42.0,LA,44.0,1,21.04674271232,267.977107214336,2.0617714933760003,125.63584022528,1.469671514112,1.62560968704,0.6856699445915361,0.33377089536,0.3051435663359999,-0.028627329023999986,2.757784154112,65.61748721664,0.6581290100597755,0.9226063305632503,20.841047326720002,267.584100630528,2.123645485056,135.732524081152,0.319966543872,2.6583730176,0.6574452570994624,0.405951860736,0.625685594112,0.219733733376,4.460690612224,47.22166114304,0.58610024448,0.93394441216
2024_14_CHI_SF,2024,REG,14,2024-12-08,CHI,13.0,SF,38.0,1,17.600406081536,232.624202493952,1.218232991744,124.532231979008,1.612314529792,1.6469660712960001,0.688754077921322,1.483894693888,0.275996381184,-1.207898312704,5.066984083456,37.2050618368,0.81287067648,0.9813376,20.899658366976,208.31237258854398,1.87509506048,85.84620518604801,5.4769616896,0.39499097702399993,0.6552756055941481,0.440018157568,0.713377841152,0.273359683584,3.626034429952,51.02907082752,0.7413203087719298,0.9972733506493506
2024_14_LAC_KC,2024,REG,14,2024-12-08,LAC,17.0,KC,19.0,1,25.304549179392,247.15390384128,1.5276243312639999,96.445169369088,3.69841938432,0.11637773107199997,0.6505781470663605,0.26869089484799996,0.12912943104,-0.139561463808,4.998331060224,70.684332732416,0.9461841551246537,0.99879067648,19.230778871808003,207.816932696064,0.7424201482239999,91.754379845632,3.4689422745600003,1.05569683456,0.6659426660185195,0.340499816448,1.5005651968,1.1600653803520002,3.447907201024,45.72206354432,0.9668804608,0.9781608562880887
